,Model,Task,Dice,Accuracy,F1,Precision,Recall,Specificity
6536,cirrus_svdna_no_Histmatching,Background,0.8391859531402588,0.9930591583251953,0.9964869618415833,0.9973264932632446,0.9956488013267517,0.7665373086929321
6537,cirrus_svdna_no_Histmatching,IRF,0.0003179311752319336,0.9953317642211914,0.7998855113983154,0.7758743762969971,0.8254303336143494,0.9972741007804871
6538,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6539,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6540,cirrus_svdna_no_Histmatching,Background,0.839833676815033,0.9943056106567383,0.9971224665641785,0.9977980852127075,0.996447741985321,0.7795481085777283
6541,cirrus_svdna_no_Histmatching,IRF,0.00054931640625,0.996917724609375,0.845329225063324,0.8379506468772888,0.852838933467865,0.9983548521995544
6542,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6543,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6544,cirrus_svdna_no_Histmatching,Background,0.841058611869812,0.997044563293457,0.9985117316246033,0.9978039860725403,0.9992204904556274,0.719813883304596
6545,cirrus_svdna_no_Histmatching,IRF,0.0009889602661132812,0.9975976943969727,0.8372213244438171,0.8863045573234558,0.7932892441749573,0.9992012977600098
6546,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6547,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6548,cirrus_svdna_no_Histmatching,Background,0.8424934148788452,0.9983634948730469,0.9991782903671265,0.9986159801483154,0.99974125623703,0.7089372277259827
6549,cirrus_svdna_no_Histmatching,IRF,0.0003193020820617676,0.9985542297363281,0.8348943591117859,0.9095870852470398,0.7715378403663635,0.9996349215507507
6550,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6551,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6552,cirrus_svdna_no_Histmatching,Background,0.8437000513076782,0.9995431900024414,0.9997712969779968,0.9997058510780334,0.9998366832733154,0.7989556193351746
6553,cirrus_svdna_no_Histmatching,IRF,0.0002486705780029297,0.9995145797729492,0.8350080847740173,0.8293625116348267,0.8407310843467712,0.9997469186782837
6554,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6555,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6556,cirrus_svdna_no_Histmatching,Background,0.8429931998252869,0.9947185516357422,0.9973518252372742,0.9999482035636902,0.9947689175605774,0.76106196641922
6557,cirrus_svdna_no_Histmatching,IRF,0.0001500248908996582,0.9998931884765625,0.7666666507720947,0.7244094610214233,0.8141592741012573,0.9999332427978516
6558,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6559,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6560,cirrus_svdna_no_Histmatching,Background,0.8432033061981201,0.9979248046875,0.998961329460144,1.0,0.9979248046875,0.0
6561,cirrus_svdna_no_Histmatching,IRF,1.0,1.0,0.0,0.0,0.0,1.0
6562,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6563,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6564,cirrus_svdna_no_Histmatching,Background,0.8441092371940613,0.9998741149902344,0.9999370574951172,1.0,0.9998741149902344,0.0
6565,cirrus_svdna_no_Histmatching,IRF,1.0,1.0,0.0,0.0,0.0,1.0
6566,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6567,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6568,cirrus_svdna_no_Histmatching,Background,0.8427534103393555,0.9935522079467773,0.996765673160553,1.0,0.9935522079467773,0.0
6569,cirrus_svdna_no_Histmatching,IRF,1.0,1.0,0.0,0.0,0.0,1.0
6570,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6571,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6572,cirrus_svdna_no_Histmatching,Background,0.8420244455337524,0.9916667938232422,0.9958159923553467,1.0,0.9916667938232422,0.0
6573,cirrus_svdna_no_Histmatching,IRF,1.0,0.9999513626098633,0.0,0.0,0.0,0.9999513626098633
6574,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6575,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6576,cirrus_svdna_no_Histmatching,Background,0.8417302370071411,0.9885244369506836,0.9942290782928467,1.0,0.9885244369506836,0.0
6577,cirrus_svdna_no_Histmatching,IRF,1.0,1.0,0.0,0.0,0.0,1.0
6578,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6579,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6580,cirrus_svdna_no_Histmatching,Background,0.842293381690979,0.9944524765014648,0.9972184300422668,0.9999788999557495,0.9944732189178467,0.5416666865348816
6581,cirrus_svdna_no_Histmatching,IRF,0.5000854730606079,0.9999771118164062,0.7272727489471436,0.800000011920929,0.6666666865348816,0.9999923706054688
