,Model,Task,Accuracy,F1,Precision,Recall,Specificity
1128,Topcon-Cirrus,Background,0.9960129261016846,0.9979895949363708,0.9973273873329163,0.9986526966094971,0.7068111300468445
1129,Topcon-Cirrus,IRF,0.9997496604919434,0.0,0.0,0.0,1.0
1130,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1131,Topcon-Cirrus,PED,0.9963264465332031,0.7804189920425415,0.8226969242095947,0.7422739267349243,0.9985806345939636
1132,Topcon-Cirrus,Background,0.9956355094909668,0.9977982044219971,0.9958587288856506,0.99974524974823,0.6197813153266907
1133,Topcon-Cirrus,IRF,1.0,0.0,0.0,0.0,1.0
1134,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1135,Topcon-Cirrus,PED,0.9957008361816406,0.7597591280937195,0.9602923393249512,0.6285103559494019,0.9997158050537109
1136,Topcon-Cirrus,Background,0.9959678649902344,0.9979699850082397,0.9962983727455139,0.9996472001075745,0.5688644647598267
1137,Topcon-Cirrus,IRF,0.9999926090240479,0.0,0.0,0.0,0.9999926090240479
1138,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1139,Topcon-Cirrus,PED,0.9960417747497559,0.7141726016998291,0.9317610263824463,0.578969419002533,0.9996347427368164
1140,Topcon-Cirrus,Background,0.9982414245605469,0.9991176128387451,0.9989317059516907,0.9993036389350891,0.709509551525116
1141,Topcon-Cirrus,IRF,1.0,0.0,0.0,0.0,1.0
1142,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1143,Topcon-Cirrus,PED,0.9982490539550781,0.7499148845672607,0.7869496941566467,0.7162091732025146,0.9992866516113281
1144,Topcon-Cirrus,Background,0.9996764659881592,0.9998381733894348,0.9998611807823181,0.9998151659965515,0.6339622735977173
1145,Topcon-Cirrus,IRF,0.9999942779541016,0.0,0.0,0.0,0.9999942779541016
1146,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1147,Topcon-Cirrus,PED,0.9996881484985352,0.6090855002403259,0.5802960991859436,0.6408805251121521,0.9998242259025574
1148,Topcon-Cirrus,Background,0.9999854564666748,0.9999927282333374,1.0,0.9999854564666748,0.0
1149,Topcon-Cirrus,IRF,0.9999902248382568,0.0,0.0,0.0,0.9999902248382568
1150,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
