,Model,Task,Dice,Accuracy,F1,Precision,Recall,Specificity
181,spectralis_topcon_no-svdna,IRF,1.0,0.9999284744262695,0.0,0.0,0.0,0.9999284744262695
182,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
183,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
184,spectralis_topcon_no-svdna,Background,0.8442807197570801,0.9998846054077148,0.9999423027038574,1.0,0.9998846054077148,0.0
185,spectralis_topcon_no-svdna,IRF,1.0,0.9998645782470703,0.0,0.0,0.0,0.9998645782470703
186,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
187,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
188,spectralis_topcon_no-svdna,Background,0.8443037867546082,1.0,1.0,1.0,1.0,0.0
189,spectralis_topcon_no-svdna,IRF,1.0,1.0,0.0,0.0,0.0,1.0
190,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
191,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
192,spectralis_topcon_no-svdna,Background,0.8442763090133667,0.9998378753662109,0.9999189376831055,1.0,0.9998378753662109,0.0
193,spectralis_topcon_no-svdna,IRF,1.0,0.9998598098754883,0.0,0.0,0.0,0.9998598098754883
194,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
195,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
196,spectralis_topcon_no-svdna,Background,0.844290018081665,0.99993896484375,0.999969482421875,1.0,0.99993896484375,0.0
197,spectralis_topcon_no-svdna,IRF,1.0,0.9999246597290039,0.0,0.0,0.0,0.9999246597290039
198,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
199,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
200,spectralis_topcon_no-svdna,Background,0.8442968726158142,0.9999589920043945,0.9999794960021973,1.0,0.9999589920043945,0.0
201,spectralis_topcon_no-svdna,IRF,1.0,0.9999465942382812,0.0,0.0,0.0,0.9999465942382812
202,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
203,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
204,spectralis_topcon_no-svdna,Background,0.8443022966384888,1.0,1.0,1.0,1.0,0.0
205,spectralis_topcon_no-svdna,IRF,1.0,1.0,0.0,0.0,0.0,1.0
206,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
207,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
208,spectralis_topcon_no-svdna,Background,0.8443050384521484,1.0,1.0,1.0,1.0,0.0
209,spectralis_topcon_no-svdna,IRF,1.0,1.0,0.0,0.0,0.0,1.0
210,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
211,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
212,spectralis_topcon_no-svdna,Background,0.8442965745925903,0.9999618530273438,0.9999809265136719,1.0,0.9999618530273438,0.0
213,spectralis_topcon_no-svdna,IRF,1.0,0.9999485015869141,0.0,0.0,0.0,0.9999485015869141
214,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
215,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
216,spectralis_topcon_no-svdna,Background,0.8442869186401367,1.0,1.0,1.0,1.0,0.0
217,spectralis_topcon_no-svdna,IRF,1.0,0.9999837875366211,0.0,0.0,0.0,0.9999837875366211
218,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
219,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
220,spectralis_topcon_no-svdna,Background,0.8442804217338562,0.9999837875366211,0.9999918937683105,1.0,0.9999837875366211,0.0
221,spectralis_topcon_no-svdna,IRF,1.0,0.9999752044677734,0.0,0.0,0.0,0.9999752044677734
222,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
223,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
224,spectralis_topcon_no-svdna,Background,0.8442766666412354,0.9999980926513672,0.9999990463256836,1.0,0.9999980926513672,0.0
225,spectralis_topcon_no-svdna,IRF,1.0,0.9999828338623047,0.0,0.0,0.0,0.9999828338623047
226,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
227,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
228,spectralis_topcon_no-svdna,Background,0.8443022966384888,1.0,1.0,1.0,1.0,0.0
229,spectralis_topcon_no-svdna,IRF,1.0,1.0,0.0,0.0,0.0,1.0
230,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
231,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
232,spectralis_topcon_no-svdna,Background,0.8442253470420837,0.9996347427368164,0.9998173117637634,1.0,0.9996347427368164,0.0
233,spectralis_topcon_no-svdna,IRF,1.0,1.0,0.0,0.0,0.0,1.0
234,spectralis_topcon_no-svdna,SRD,1.0,0.9997520446777344,0.0,0.0,0.0,0.9997520446777344
235,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
236,spectralis_topcon_no-svdna,Background,0.8442466259002686,0.9999761581420898,0.9999880790710449,1.0,0.9999761581420898,0.0
237,spectralis_topcon_no-svdna,IRF,1.0,0.999964714050293,0.0,0.0,0.0,0.999964714050293
238,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
239,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
240,spectralis_topcon_no-svdna,Background,0.8442181348800659,0.9999914169311523,0.9999957084655762,1.0,0.9999914169311523,0.0
241,spectralis_topcon_no-svdna,IRF,1.0,1.0,0.0,0.0,0.0,1.0
242,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
243,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
244,spectralis_topcon_no-svdna,Background,0.8442508578300476,0.9999971389770508,0.9999985694885254,1.0,0.9999971389770508,0.0
245,spectralis_topcon_no-svdna,IRF,1.0,1.0,0.0,0.0,0.0,1.0
246,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
247,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
248,spectralis_topcon_no-svdna,Background,0.8442628383636475,1.0,1.0,1.0,1.0,0.0
249,spectralis_topcon_no-svdna,IRF,1.0,1.0,0.0,0.0,0.0,1.0
250,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
251,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
252,spectralis_topcon_no-svdna,Background,0.8442440032958984,0.9998674392700195,0.9999337196350098,1.0,0.9998674392700195,0.0
253,spectralis_topcon_no-svdna,IRF,1.0,0.9998550415039062,0.0,0.0,0.0,0.9998550415039062
254,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
255,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
256,spectralis_topcon_no-svdna,Background,0.8439652323722839,0.9999809265136719,0.9999904632568359,1.0,0.9999809265136719,0.0
257,spectralis_topcon_no-svdna,IRF,1.0,1.0,0.0,0.0,0.0,1.0
258,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
